host_epoch,t_rel,frame_number,fps,nose_x,nose_y,nose_confidence,nose_x_norm,nose_y_norm,neck_x,neck_y,neck_confidence,neck_x_norm,neck_y_norm,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,right_shoulder_x_norm,right_shoulder_y_norm,right_elbow_x,right_elbow_y,right_elbow_confidence,right_elbow_x_norm,right_elbow_y_norm,right_wrist_x,right_wrist_y,right_wrist_confidence,right_wrist_x_norm,right_wrist_y_norm,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,left_shoulder_x_norm,left_shoulder_y_norm,left_elbow_x,left_elbow_y,left_elbow_confidence,left_elbow_x_norm,left_elbow_y_norm,left_wrist_x,left_wrist_y,left_wrist_confidence,left_wrist_x_norm,left_wrist_y_norm,mid_hip_x,mid_hip_y,mid_hip_confidence,mid_hip_x_norm,mid_hip_y_norm,right_hip_x,right_hip_y,right_hip_confidence,right_hip_x_norm,right_hip_y_norm,right_knee_x,right_knee_y,right_knee_confidence,right_knee_x_norm,right_knee_y_norm,right_ankle_x,right_ankle_y,right_ankle_confidence,right_ankle_x_norm,right_ankle_y_norm,left_hip_x,left_hip_y,left_hip_confidence,left_hip_x_norm,left_hip_y_norm,left_knee_x,left_knee_y,left_knee_confidence,left_knee_x_norm,left_knee_y_norm,left_ankle_x,left_ankle_y,left_ankle_confidence,left_ankle_x_norm,left_ankle_y_norm
1786616419.331528,6.441120,213,26.56,281.73,161.10,1.0000,0.440199,0.335627,300.68,198.36,1.0000,0.469812,0.413255,271.59,199.57,1.0000,0.424356,0.415770,259.88,244.64,0.9314,0.406057,0.509659,259.60,286.13,0.9541,0.405624,0.596106,329.77,197.16,1.0000,0.515269,0.410740,337.48,241.88,0.9920,0.527309,0.503909,334.54,283.18,0.9889,0.522716,0.589949,296.89,288.48,0.9997,0.463884,0.601002,279.78,288.37,0.9998,0.437152,0.600762,278.51,355.30,0.9966,0.435174,0.740201,280.52,416.65,0.9952,0.438317,0.868013,313.99,288.60,0.9997,0.490615,0.601241,320.20,355.87,0.9955,0.500314,0.741388,319.42,415.74,0.9936,0.499091,0.866127
1786616419.355334,6.464926,214,26.56,281.65,161.10,1.0000,0.440073,0.335616,300.68,198.34,1.0000,0.469819,0.413213,271.59,199.57,1.0000,0.424366,0.415769,259.88,244.64,0.9286,0.406057,0.509666,259.60,286.12,0.9531,0.405631,0.596080,329.77,197.12,1.0000,0.515271,0.410657,337.53,241.80,0.9920,0.527392,0.503755,334.54,283.01,0.9889,0.522714,0.589600,296.89,288.61,0.9997,0.463895,0.601277,279.78,288.47,0.9998,0.437150,0.600971,278.51,355.33,0.9966,0.435172,0.740267,280.52,416.63,0.9951,0.438317,0.867988,314.01,288.76,0.9997,0.490641,0.601582,320.22,355.99,0.9954,0.500342,0.741642,319.44,415.74,0.9935,0.499126,0.866128
1786616419.387017,6.496608,215,26.56,281.64,161.10,1.0000,0.440066,0.335624,300.69,198.32,1.0000,0.469836,0.413162,271.61,199.56,1.0000,0.424393,0.415750,259.87,244.64,0.9275,0.406047,0.509670,259.60,285.96,0.9528,0.405629,0.595743,329.78,197.08,1.0000,0.515279,0.410575,337.54,241.79,0.9919,0.527400,0.503722,334.49,282.98,0.9888,0.522644,0.589541,296.91,288.56,0.9997,0.463929,0.601165,279.79,288.39,0.9998,0.437174,0.600819,278.53,355.30,0.9966,0.435210,0.740202,280.57,416.62,0.9951,0.438388,0.867960,314.04,288.72,0.9997,0.490684,0.601510,320.29,355.96,0.9954,0.500450,0.741588,319.48,415.67,0.9934,0.499194,0.865985
1786616419.419658,6.529250,216,26.56,281.66,161.10,1.0000,0.440092,0.335616,300.70,198.28,1.0000,0.469842,0.413077,271.62,199.57,1.0000,0.424408,0.415778,259.87,244.61,0.9273,0.406043,0.509608,259.61,285.94,0.9527,0.405634,0.595705,329.78,196.98,1.0000,0.515276,0.410376,337.56,241.74,0.9921,0.527432,0.503621,334.46,283.04,0.9889,0.522598,0.589659,296.92,288.56,0.9997,0.463934,0.601177,279.79,288.40,0.9998,0.437174,0.600842,278.56,355.37,0.9966,0.435250,0.740362,280.63,416.61,0.9951,0.438479,0.867930,314.04,288.73,0.9997,0.490694,0.601512,320.29,355.96,0.9954,0.500446,0.741575,319.51,415.68,0.9934,0.499236,0.865996
1786616419.469458,6.579050,217,27.10,281.67,161.11,1.0000,0.440108,0.335639,300.69,198.29,1.0000,0.469822,0.413108,271.60,199.66,1.0000,0.424368,0.415951,259.87,244.63,0.9263,0.406043,0.509654,259.64,285.94,0.9525,0.405689,0.595715,329.78,196.93,1.0000,0.515276,0.410265,337.56,241.69,0.9920,0.527431,0.503517,334.43,283.00,0.9887,0.522551,0.589590,296.93,288.63,0.9997,0.463957,0.601309,279.78,288.52,0.9998,0.437157,0.601075,278.56,355.34,0.9966,0.435246,0.740286,280.67,416.56,0.9952,0.438545,0.867835,314.08,288.74,0.9997,0.490756,0.601543,320.27,355.93,0.9954,0.500420,0.741515,319.53,415.64,0.9935,0.499260,0.865909
1786616419.487393,6.596985,218,27.10,281.64,161.12,1.0000,0.440069,0.335657,300.66,198.27,1.0000,0.469784,0.413071,271.56,199.65,1.0000,0.424315,0.415943,259.89,244.65,0.9257,0.406081,0.509678,259.65,285.94,0.9526,0.405701,0.595714,329.76,196.90,1.0000,0.515253,0.410198,337.56,241.66,0.9920,0.527435,0.503454,334.42,283.00,0.9885,0.522526,0.589586,296.96,288.61,0.9997,0.464004,0.601262,279.78,288.50,0.9998,0.437160,0.601043,278.56,355.35,0.9966,0.435252,0.740321,280.67,416.56,0.9952,0.438553,0.867824,314.14,288.71,0.9997,0.490847,0.601482,320.35,355.93,0.9954,0.500539,0.741531,319.58,415.75,0.9935,0.499338,0.866138
1786616419.519557,6.629149,219,27.10,281.64,161.08,1.0000,0.440070,0.335585,300.65,198.25,1.0000,0.469763,0.413020,271.57,199.64,1.0000,0.424328,0.415911,259.90,244.63,0.9250,0.406091,0.509650,259.65,285.94,0.9526,0.405702,0.595708,329.73,196.86,1.0000,0.515197,0.410128,337.48,241.64,0.9921,0.527305,0.503417,334.40,283.01,0.9887,0.522504,0.589603,296.97,288.51,0.9997,0.464008,0.601058,279.79,288.41,0.9998,0.437170,0.600860,278.57,355.35,0.9965,0.435261,0.740319,280.72,416.54,0.9951,0.438621,0.867797,314.14,288.60,0.9997,0.490847,0.601255,320.35,355.88,0.9954,0.500550,0.741410,319.58,415.85,0.9935,0.499348,0.866356
1786616419.550953,6.660545,220,27.10,281.64,161.00,1.0000,0.440064,0.335409,300.64,198.25,1.0000,0.469747,0.413029,271.57,199.65,1.0000,0.424321,0.415939,259.90,244.64,0.9260,0.406092,0.509670,259.65,285.97,0.9534,0.405702,0.595777,329.71,196.86,1.0000,0.515173,0.410119,337.46,241.63,0.9923,0.527283,0.503394,334.40,283.04,0.9889,0.522493,0.589663,296.95,288.50,0.9997,0.463986,0.601038,279.78,288.41,0.9998,0.437154,0.600846,278.58,355.50,0.9966,0.435278,0.740635,280.75,416.68,0.9952,0.438670,0.868083,314.12,288.59,0.9997,0.490817,0.601230,320.24,355.88,0.9954,0.500374,0.741408,319.59,415.97,0.9936,0.499359,0.866608
1786616419.604877,6.714469,221,27.10,281.61,161.01,1.0000,0.440010,0.335432,300.64,198.22,1.0000,0.469750,0.412957,271.57,199.59,1.0000,0.424327,0.415810,259.82,244.64,0.9255,0.405968,0.509663,259.65,286.06,0.9533,0.405704,0.595959,329.71,196.85,1.0000,0.515173,0.410103,337.51,241.59,0.9924,0.527365,0.503303,334.37,283.22,0.9890,0.522459,0.590043,296.95,288.57,0.9997,0.463983,0.601177,279.77,288.46,0.9998,0.437148,0.600962,278.58,355.50,0.9966,0.435278,0.740631,280.73,416.68,0.9952,0.438646,0.868073,314.12,288.67,0.9997,0.490818,0.601392,320.08,356.07,0.9954,0.500130,0.741804,319.59,416.24,0.9937,0.499361,0.867173
1786616419.629914,6.739505,222,27.10,281.50,160.94,1.0000,0.439843,0.335296,300.63,198.22,1.0000,0.469728,0.412954,271.56,199.59,1.0000,0.424312,0.415812,259.83,244.64,0.9234,0.405983,0.509663,259.66,285.99,0.9523,0.405711,0.595821,329.69,196.85,1.0000,0.515145,0.410096,337.51,241.58,0.9925,0.527358,0.503300,334.31,283.20,0.9889,0.522355,0.590005,296.95,288.47,0.9997,0.463988,0.600974,279.78,288.39,0.9998,0.437154,0.600811,278.58,355.50,0.9966,0.435279,0.740631,280.73,416.68,0.9952,0.438637,0.868087,314.13,288.55,0.9997,0.490822,0.601136,320.21,355.88,0.9955,0.500334,0.741417,319.61,416.21,0.9938,0.499390,0.867113
1786616419.650186,6.759778,223,27.10,281.49,161.07,1.0000,0.439834,0.335565,300.62,198.22,1.0000,0.469720,0.412950,271.56,199.59,1.0000,0.424311,0.415812,259.80,244.63,0.9244,0.405934,0.509636,259.66,285.93,0.9529,0.405717,0.595694,329.68,196.84,1.0000,0.515130,0.410088,337.50,241.61,0.9927,0.527337,0.503346,334.29,283.26,0.9890,0.522332,0.590123,296.95,288.45,0.9997,0.463983,0.600932,279.78,288.38,0.9998,0.437153,0.600785,278.58,355.64,0.9967,0.435288,0.740927,280.73,416.82,0.9953,0.438637,0.868367,314.12,288.52,0.9997,0.490814,0.601080,320.14,355.88,0.9955,0.500216,0.741416,319.64,416.38,0.9939,0.499435,0.867463
1786616419.697173,6.806765,224,27.10,281.43,161.06,1.0000,0.439740,0.335551,300.58,198.22,1.0000,0.469654,0.412958,271.51,199.60,1.0000,0.424231,0.415836,259.73,244.64,0.9244,0.405830,0.509669,259.66,286.00,0.9532,0.405725,0.595838,329.65,196.84,1.0000,0.515077,0.410081,337.61,241.60,0.9928,0.527521,0.503329,334.30,283.30,0.9891,0.522345,0.590202,296.96,288.47,0.9997,0.463996,0.600970,279.78,288.40,0.9998,0.437152,0.600832,278.59,355.68,0.9966,0.435289,0.741005,280.73,416.81,0.9953,0.438639,0.868349,314.14,288.53,0.9997,0.490840,0.601108,320.00,355.88,0.9955,0.500005,0.741419,319.62,416.38,0.9939,0.499405,0.867462
1786616419.728392,6.837984,225,27.10,281.43,161.06,1.0000,0.439740,0.335548,300.57,198.18,1.0000,0.469646,0.412874,271.52,199.54,1.0000,0.424246,0.415704,259.86,244.63,0.9238,0.406038,0.509650,259.66,285.97,0.9529,0.405718,0.595761,329.63,196.82,1.0000,0.515046,0.410045,337.59,241.59,0.9927,0.527480,0.503310,334.27,283.28,0.9890,0.522291,0.590173,297.00,288.26,0.9997,0.464063,0.600543,279.82,288.19,0.9998,0.437216,0.600391,278.58,355.36,0.9966,0.435285,0.740325,280.75,416.69,0.9952,0.438673,0.868096,314.18,288.33,0.9997,0.490909,0.600696,320.00,355.81,0.9955,0.500004,0.741274,319.62,416.39,0.9939,0.499409,0.867472
1786616419.759184,6.868776,226,27.10,281.42,161.09,1.0000,0.439719,0.335607,300.58,198.21,1.0000,0.469649,0.412946,271.52,199.61,1.0000,0.424254,0.415850,259.89,244.60,0.9233,0.406073,0.509576,259.66,286.05,0.9533,0.405720,0.595933,329.63,196.82,1.0000,0.515043,0.410041,337.50,241.63,0.9927,0.527339,0.503388,334.26,283.41,0.9890,0.522279,0.590429,297.02,288.55,0.9997,0.464097,0.601139,279.86,288.48,0.9998,0.437284,0.600993,278.58,355.50,0.9966,0.435279,0.740621,280.74,416.74,0.9953,0.438656,0.868214,314.18,288.62,0.9997,0.490909,0.601285,319.96,355.97,0.9955,0.499934,0.741611,319.60,416.46,0.9940,0.499375,0.867620
1786616419.818309,6.927901,227,27.10,281.41,161.33,1.0000,0.439699,0.336099,300.58,198.22,1.0000,0.469657,0.412949,271.55,199.61,1.0000,0.424299,0.415857,259.90,244.60,0.9223,0.406089,0.509576,259.65,286.01,0.9526,0.405702,0.595855,329.61,196.82,1.0000,0.515016,0.410040,337.49,241.62,0.9928,0.527335,0.503384,334.23,283.31,0.9891,0.522242,0.590238,297.05,288.25,0.9997,0.464138,0.600522,279.90,288.20,0.9998,0.437340,0.600414,278.54,355.23,0.9966,0.435222,0.740065,280.74,416.74,0.9953,0.438657,0.868208,314.20,288.30,0.9997,0.490936,0.600629,320.11,355.67,0.9955,0.500172,0.740984,319.65,415.89,0.9939,0.499457,0.866429
1786616419.866601,6.976193,228,27.10,281.41,161.37,1.0000,0.439700,0.336181,300.55,198.24,1.0000,0.469615,0.413004,271.54,199.67,1.0000,0.424277,0.415974,259.90,244.60,0.9228,0.406097,0.509582,259.61,286.02,0.9531,0.405638,0.595882,329.57,196.82,1.0000,0.514954,0.410034,337.50,241.68,0.9928,0.527337,0.503499,334.27,283.41,0.9892,0.522300,0.590443,296.92,288.55,0.9997,0.463945,0.601155,279.77,288.50,0.9998,0.437144,0.601046,278.54,355.45,0.9966,0.435221,0.740521,280.74,416.74,0.9953,0.438657,0.868211,314.08,288.61,0.9997,0.490746,0.601265,320.09,355.77,0.9955,0.500136,0.741187,319.65,415.89,0.9938,0.499456,0.866443
1786616419.872540,6.982132,229,27.10,281.40,161.40,1.0000,0.439684,0.336249,300.55,198.23,1.0000,0.469602,0.412982,271.54,199.65,1.0000,0.424274,0.415931,259.88,244.60,0.9235,0.406059,0.509587,259.58,286.09,0.9532,0.405586,0.596028,329.56,196.82,1.0000,0.514931,0.410033,337.59,241.65,0.9930,0.527479,0.503446,334.28,283.35,0.9895,0.522307,0.590306,296.93,288.54,0.9997,0.463956,0.601129,279.78,288.50,0.9998,0.437158,0.601035,278.51,355.43,0.9966,0.435177,0.740470,280.68,416.73,0.9953,0.438570,0.868188,314.08,288.59,0.9997,0.490755,0.601224,320.06,355.72,0.9955,0.500094,0.741088,319.60,415.82,0.9938,0.499368,0.866295
1786616419.902824,7.012416,230,27.10,281.39,161.40,1.0000,0.439676,0.336253,300.54,198.21,1.0000,0.469593,0.412933,271.53,199.61,1.0000,0.424259,0.415849,259.88,244.59,0.9240,0.406061,0.509557,259.57,286.10,0.9540,0.405582,0.596042,329.55,196.81,1.0000,0.514928,0.410017,337.57,241.66,0.9931,0.527446,0.503448,334.28,283.35,0.9897,0.522306,0.590310,296.91,288.54,0.9997,0.463917,0.601128,279.76,288.50,0.9998,0.437130,0.601033,278.51,355.59,0.9966,0.435167,0.740821,280.68,416.81,0.9953,0.438570,0.868348,314.05,288.59,0.9997,0.490704,0.601224,319.99,355.79,0.9955,0.499984,0.741230,319.60,415.92,0.9938,0.499374,0.866508
1786616419.919925,7.029517,231,27.10,281.38,161.41,1.0000,0.439650,0.336268,300.54,198.21,1.0000,0.469587,0.412928,271.52,199.60,1.0000,0.424257,0.415826,259.65,244.55,0.9245,0.405699,0.509470,259.55,286.10,0.9543,0.405548,0.596040,329.55,196.81,1.0000,0.514918,0.410029,337.65,241.66,0.9933,0.527582,0.503464,334.29,283.32,0.9899,0.522321,0.590249,296.91,288.54,0.9997,0.463916,0.601115,279.76,288.49,0.9998,0.437130,0.601019,278.48,355.52,0.9966,0.435129,0.740657,280.68,416.77,0.9953,0.438568,0.868261,314.05,288.58,0.9997,0.490702,0.601211,319.91,355.78,0.9955,0.499864,0.741207,319.55,415.91,0.9939,0.499301,0.866481
1786616419.958823,7.068415,232,27.10,281.41,161.33,1.0000,0.439702,0.336098,300.50,198.22,1.0000,0.469525,0.412956,271.49,199.63,1.0000,0.424209,0.415886,259.62,244.62,0.9254,0.405659,0.509635,259.55,286.14,0.9548,0.405549,0.596125,329.50,196.81,1.0000,0.514841,0.410026,337.60,241.67,0.9933,0.527505,0.503477,334.29,283.31,0.9901,0.522323,0.590220,296.85,288.65,0.9997,0.463836,0.601348,279.69,288.62,0.9998,0.437010,0.601294,278.47,355.61,0.9966,0.435106,0.740854,280.69,416.76,0.9953,0.438584,0.868248,314.02,288.67,0.9997,0.490662,0.601402,319.91,355.89,0.9955,0.499858,0.741432,319.58,415.97,0.9938,0.499346,0.866607
1786616419.982243,7.091835,233,27.95,281.42,161.25,1.0000,0.439712,0.335948,300.49,198.19,1.0000,0.469523,0.412899,271.49,199.57,1.0000,0.424208,0.415774,259.58,244.60,0.9245,0.405589,0.509579,259.54,286.13,0.9539,0.405526,0.596098,329.50,196.81,1.0000,0.514838,0.410024,337.74,241.65,0.9934,0.527719,0.503447,334.34,283.18,0.9903,0.522412,0.589948,296.87,288.57,0.9997,0.463854,0.601190,279.71,288.56,0.9998,0.437043,0.601175,278.46,355.56,0.9966,0.435099,0.740747,280.69,416.78,0.9952,0.438579,0.868300,314.03,288.58,0.9997,0.490665,0.601206,319.90,355.76,0.9955,0.499840,0.741174,319.57,415.87,0.9937,0.499324,0.866399
1786616420.043756,7.153347,234,27.95,281.60,161.24,1.0000,0.440006,0.335909,300.49,198.24,1.0000,0.469510,0.413002,271.49,199.66,1.0000,0.424201,0.415968,259.56,244.61,0.9258,0.405555,0.509601,259.54,286.10,0.9546,0.405524,0.596049,329.48,196.82,1.0000,0.514820,0.410037,337.71,241.65,0.9935,0.527665,0.503441,334.35,283.24,0.9904,0.522426,0.590093,296.85,288.65,0.9997,0.463831,0.601348,279.68,288.62,0.9998,0.437002,0.601301,278.45,355.66,0.9966,0.435074,0.740949,280.73,416.91,0.9952,0.438640,0.868561,314.02,288.67,0.9997,0.490659,0.601395,319.95,355.84,0.9955,0.499929,0.741323,319.61,415.92,0.9937,0.499384,0.866509
1786616420.060089,7.169680,235,27.95,281.80,161.02,1.0000,0.440316,0.335461,300.46,198.23,1.0000,0.469466,0.412976,271.43,199.64,1.0000,0.424114,0.415915,259.53,244.60,0.9258,0.405519,0.509577,259.54,286.06,0.9543,0.405531,0.595951,329.48,196.82,1.0000,0.514818,0.410037,337.85,241.58,0.9934,0.527892,0.503292,334.38,283.09,0.9902,0.522466,0.589771,296.89,288.61,0.9997,0.463889,0.601275,279.71,288.61,0.9998,0.437041,0.601260,278.45,355.37,0.9966,0.435082,0.740363,280.73,416.88,0.9952,0.438641,0.868491,314.07,288.62,0.9997,0.490737,0.601289,319.97,355.63,0.9955,0.499961,0.740896,319.61,415.87,0.9937,0.499391,0.866396
1786616420.101310,7.210902,236,27.95,282.44,160.16,1.0000,0.441315,0.333677,300.45,198.23,1.0000,0.469454,0.412975,271.42,199.63,1.0000,0.424094,0.415903,259.53,244.59,0.9268,0.405519,0.509565,259.55,286.02,0.9540,0.405544,0.595872,329.48,196.82,1.0000,0.514814,0.410048,337.85,241.58,0.9933,0.527886,0.503297,334.39,283.11,0.9900,0.522484,0.589807,296.89,288.63,0.9997,0.463898,0.601307,279.71,288.63,0.9998,0.437044,0.601317,278.46,355.38,0.9967,0.435094,0.740373,280.73,416.88,0.9953,0.438637,0.868490,314.08,288.62,0.9997,0.490752,0.601297,320.00,355.65,0.9955,0.500007,0.740936,319.62,416.08,0.9937,0.499412,0.866835
1786616420.116065,7.225657,237,27.95,283.22,159.84,1.0000,0.442530,0.333004,300.38,198.22,1.0000,0.469339,0.412960,271.30,199.62,1.0000,0.423905,0.415871,259.56,244.63,0.9277,0.405556,0.509643,259.55,285.97,0.9538,0.405545,0.595777,329.45,196.82,1.0000,0.514773,0.410049,337.83,241.57,0.9931,0.527863,0.503276,334.39,282.99,0.9896,0.522487,0.589561,296.90,288.57,0.9997,0.463902,0.601192,279.71,288.61,0.9998,0.437045,0.601267,278.46,355.40,0.9967,0.435087,0.740420,280.76,416.85,0.9953,0.438682,0.868435,314.09,288.54,0.9997,0.490758,0.601118,320.03,355.65,0.9955,0.500047,0.740943,319.63,416.09,0.9938,0.499420,0.866852
1786616420.165410,7.275002,238,27.95,284.65,159.68,1.0000,0.444771,0.332667,300.37,198.24,1.0000,0.469334,0.412993,271.30,199.62,1.0000,0.423899,0.415879,259.54,244.65,0.9292,0.405539,0.509691,259.56,286.02,0.9540,0.405569,0.595885,329.45,196.85,1.0000,0.514769,0.410107,337.83,241.57,0.9930,0.527858,0.503275,334.40,282.98,0.9895,0.522505,0.589543,296.92,288.65,0.9997,0.463933,0.601356,279.73,288.71,0.9998,0.437084,0.601475,278.45,355.43,0.9967,0.435085,0.740487,280.76,416.83,0.9952,0.438682,0.868390,314.10,288.59,0.9997,0.490781,0.601237,320.03,355.67,0.9955,0.500054,0.740980,319.63,416.11,0.9938,0.499423,0.866905
1786616420.189472,7.299063,239,27.95,285.72,159.67,1.0000,0.446443,0.332653,300.24,198.24,1.0000,0.469131,0.412993,271.15,199.61,1.0000,0.423672,0.415858,259.55,244.75,0.9299,0.405542,0.509903,259.56,285.99,0.9539,0.405569,0.595818,329.34,196.86,1.0000,0.514589,0.410129,337.74,241.57,0.9928,0.527724,0.503270,334.40,282.98,0.9894,0.522494,0.589548,296.92,288.67,0.9997,0.463943,0.601391,279.74,288.74,0.9998,0.437098,0.601540,278.47,355.47,0.9966,0.435113,0.740559,280.76,416.84,0.9951,0.438691,0.868417,314.10,288.60,0.9997,0.490789,0.601242,320.01,355.68,0.9955,0.500016,0.740999,319.65,416.11,0.9937,0.499446,0.866904
1786616420.229265,7.338857,240,27.95,287.41,158.74,1.0000,0.449076,0.330710,300.17,198.25,1.0000,0.469011,0.413012,271.00,199.59,1.0000,0.423437,0.415818,259.51,244.95,0.9304,0.405481,0.510316,259.57,285.98,0.9532,0.405572,0.595794,329.33,196.90,1.0000,0.514586,0.410206,337.64,241.58,0.9923,0.527566,0.503291,334.35,282.96,0.9886,0.522423,0.589496,296.98,289.19,0.9997,0.464037,0.602478,279.81,289.33,0.9998,0.437203,0.602769,278.49,355.99,0.9966,0.435136,0.741645,280.78,416.97,0.9951,0.438726,0.868679,314.16,289.05,0.9997,0.490872,0.602188,320.07,355.88,0.9955,0.500112,0.741426,319.68,416.11,0.9937,0.499501,0.866890
1786616420.266509,7.376101,241,27.95,289.04,158.30,1.0000,0.451626,0.329801,300.10,198.24,1.0000,0.468907,0.412998,270.96,199.47,1.0000,0.423380,0.415567,259.50,244.94,0.9312,0.405469,0.510300,259.53,285.72,0.9526,0.405519,0.595250,329.24,197.01,1.0000,0.514435,0.410429,337.35,241.59,0.9920,0.527114,0.503321,334.28,282.89,0.9882,0.522306,0.589360,297.00,289.13,0.9997,0.464066,0.602362,279.84,289.27,0.9998,0.437242,0.602638,278.49,355.85,0.9965,0.435138,0.741348,280.86,416.85,0.9950,0.438845,0.868443,314.17,289.00,0.9997,0.490889,0.602085,320.01,355.84,0.9955,0.500022,0.741327,319.68,416.10,0.9937,0.499505,0.866880
1786616420.290243,7.399834,242,27.95,290.81,158.06,1.0000,0.454389,0.329292,300.06,198.24,1.0000,0.468839,0.412996,270.88,199.43,1.0000,0.423253,0.415485,259.47,245.00,0.9334,0.405420,0.510410,259.54,285.74,0.9528,0.405523,0.595286,329.23,197.04,1.0000,0.514425,0.410507,337.29,241.60,0.9916,0.527008,0.503329,334.23,282.86,0.9880,0.522227,0.589291,297.02,289.18,0.9997,0.464090,0.602465,279.87,289.32,0.9998,0.437294,0.602756,278.49,355.93,0.9964,0.435145,0.741512,280.87,416.85,0.9948,0.438865,0.868442,314.17,289.04,0.9997,0.490886,0.602174,320.06,355.84,0.9955,0.500090,0.741333,319.69,416.07,0.9935,0.499519,0.866811
1786616420.329060,7.438652,243,27.95,292.71,157.66,1.0000,0.457358,0.328462,299.95,198.31,0.9999,0.468669,0.413135,270.69,199.42,0.9999,0.422949,0.415463,259.40,245.11,0.9357,0.405307,0.510638,259.53,285.79,0.9532,0.405522,0.595406,329.21,197.19,1.0000,0.514389,0.410808,337.13,241.64,0.9913,0.526761,0.503424,334.14,282.76,0.9878,0.522090,0.589085,297.05,289.28,0.9997,0.464135,0.602673,279.91,289.45,0.9998,0.437364,0.603028,278.49,356.08,0.9963,0.435144,0.741830,280.90,417.11,0.9947,0.438907,0.868982,314.18,289.11,0.9997,0.490907,0.602318,320.14,355.88,0.9955,0.500214,0.741407,319.72,416.08,0.9935,0.499555,0.866835
1786616420.356328,7.465920,244,27.95,294.43,157.49,1.0000,0.460054,0.328095,299.86,198.30,0.9999,0.468532,0.413126,270.55,199.35,0.9999,0.422735,0.415311,259.39,245.09,0.9374,0.405304,0.510609,259.53,285.66,0.9534,0.405521,0.595115,329.17,197.25,1.0000,0.514329,0.410941,336.87,241.67,0.9906,0.526363,0.503483,334.02,282.62,0.9875,0.521900,0.588782,297.07,289.31,0.9997,0.464175,0.602737,279.97,289.49,0.9998,0.437452,0.603111,278.49,356.08,0.9962,0.435144,0.741842,280.91,417.15,0.9946,0.438914,0.869066,314.18,289.13,0.9997,0.490898,0.602363,320.14,355.98,0.9956,0.500216,0.741617,319.72,416.35,0.9935,0.499559,0.867405
1786616420.387531,7.497123,245,27.95,294.96,157.23,1.0000,0.460878,0.327562,299.80,198.28,0.9999,0.468434,0.413090,270.45,199.23,0.9999,0.422584,0.415072,259.35,245.07,0.9385,0.405238,0.510569,259.53,285.59,0.9529,0.405520,0.594983,329.14,197.33,1.0000,0.514284,0.411109,336.74,241.71,0.9898,0.526152,0.503570,333.96,282.54,0.9868,0.521811,0.588625,297.08,289.32,0.9997,0.464186,0.602754,279.98,289.51,0.9998,0.437461,0.603141,278.49,356.08,0.9962,0.435135,0.741837,280.92,417.15,0.9945,0.438938,0.869060,314.18,289.14,0.9997,0.490910,0.602367,320.14,355.98,0.9956,0.500217,0.741620,319.71,416.45,0.9935,0.499541,0.867613
1786616420.455006,7.564597,246,27.95,296.51,156.86,1.0000,0.463302,0.326794,299.67,198.22,0.9999,0.468230,0.412965,270.28,199.05,0.9999,0.422313,0.414693,259.32,245.07,0.9399,0.405190,0.510569,259.53,285.58,0.9528,0.405522,0.594965,329.05,197.39,1.0000,0.514147,0.411236,336.66,241.71,0.9891,0.526025,0.503573,333.87,282.36,0.9863,0.521677,0.588259,297.17,289.49,0.9997,0.464321,0.603094,280.11,289.72,0.9998,0.437674,0.603584,278.50,356.11,0.9961,0.435161,0.741905,280.97,417.20,0.9944,0.439019,0.869173,314.22,289.25,0.9997,0.490967,0.602604,320.25,356.02,0.9957,0.500392,0.741718,319.72,416.72,0.9935,0.499558,0.868159
1786616420.461216,7.570808,247,27.95,296.82,156.84,1.0000,0.463779,0.326750,299.61,198.23,0.9999,0.468148,0.412989,270.24,199.03,0.9999,0.422246,0.414656,259.33,245.08,0.9411,0.405207,0.510580,259.53,285.55,0.9531,0.405522,0.594900,328.99,197.43,1.0000,0.514050,0.411322,336.62,241.72,0.9884,0.525972,0.503577,333.84,282.34,0.9861,0.521630,0.588210,297.19,289.49,0.9997,0.464364,0.603098,280.14,289.72,0.9998,0.437726,0.603584,278.44,356.08,0.9961,0.435060,0.741824,281.11,417.21,0.9944,0.439232,0.869183,314.24,289.25,0.9997,0.491002,0.602612,320.23,355.89,0.9958,0.500356,0.741436,319.71,416.57,0.9935,0.499548,0.867847
1786616420.491196,7.600788,248,28.22,297.56,156.71,1.0000,0.464935,0.326477,299.59,198.24,0.9999,0.468106,0.413005,270.21,199.03,0.9999,0.422209,0.414647,259.33,245.09,0.9429,0.405205,0.510603,259.53,285.60,0.9534,0.405522,0.595009,328.96,197.45,1.0000,0.514004,0.411362,336.57,241.72,0.9879,0.525890,0.503579,333.83,282.33,0.9861,0.521612,0.588181,297.20,289.50,0.9997,0.464370,0.603119,280.15,289.74,0.9998,0.437732,0.603616,278.44,356.07,0.9960,0.435057,0.741823,281.23,417.21,0.9943,0.439422,0.869187,314.25,289.26,0.9997,0.491008,0.602621,320.23,355.83,0.9958,0.500363,0.741313,319.71,416.57,0.9935,0.499549,0.867844
